1.567189503342848866e+03 0.000000000000000000e+00 9.902670836836547323e+02
0.000000000000000000e+00 1.570546506977959780e+03 5.553998461015821704e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
