1.376665680047565274e+03 0.000000000000000000e+00 7.098847132128643125e+02
0.000000000000000000e+00 1.837233074596459119e+03 5.199231643394018647e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
