-8.821857461698886027e+01
2.642325706544063451e+03
-2.235731234660711785e-03
-3.472367417271127448e-03
2.769658945777098779e+03
-8.826491823401900660e+01
2.645265940513953865e+03
2.608034825049014671e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
