1.590858715762278052e+03 0.000000000000000000e+00 1.008206750217759691e+03
0.000000000000000000e+00 1.594169947150725875e+03 5.462130872032349771e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
