5.405828689280267554e+02 0.000000000000000000e+00 3.104286084534308543e+02
0.000000000000000000e+00 5.582209578402930674e+02 3.380796623343913438e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
